municipality,municipality_id,district,district_id,community,community_id,supply_demand_year,typology,layout,total_supply,SHAPE_Length,SHAPE_Area
Abu Dhabi City,41,YAS ISLAND,1330,YN1,5167,2022,Apartment / Duplex,4 beds,119,9610.723050447269998,4206349.494311073794961
Abu Dhabi City,41,YAS ISLAND,1330,YN1,5167,2022,Apartment / Duplex,All beds,205,9610.723050447269998,4206349.494311073794961
Abu Dhabi City,41,YAS ISLAND,1330,YN1,5167,2023,All property types,1 bed,18,9610.723050447269998,4206349.494311073794961
Abu Dhabi City,41,YAS ISLAND,1330,YN1,5167,2023,All property types,2 beds,68,9610.723050447269998,4206349.494311073794961
Abu Dhabi City,41,YAS ISLAND,1330,YN1,5167,2023,All property types,4 beds,119,9610.723050447269998,4206349.494311073794961
Abu Dhabi City,41,YAS ISLAND,1330,YN1,5167,2023,All property types,All beds,205,9610.723050447269998,4206349.494311073794961
Abu Dhabi City,41,YAS ISLAND,1330,YN1,5167,2023,Apartment / Duplex,1 bed,18,9610.723050447269998,4206349.494311073794961
Abu Dhabi City,41,YAS ISLAND,1330,YN1,5167,2023,Apartment / Duplex,2 beds,68,9610.723050447269998,4206349.494311073794961
Abu Dhabi City,41,YAS ISLAND,1330,YN1,5167,2023,Apartment / Duplex,4 beds,119,9610.723050447269998,4206349.494311073794961
Abu Dhabi City,41,YAS ISLAND,1330,YN1,5167,2023,Apartment / Duplex,All beds,205,9610.723050447269998,4206349.494311073794961
Abu Dhabi City,41,YAS ISLAND,1330,YN1,5167,2024,All property types,1 bed,18,9610.723050447269998,4206349.494311073794961
Abu Dhabi City,41,YAS ISLAND,1330,YN1,5167,2024,All property types,2 beds,68,9610.723050447269998,4206349.494311073794961
Abu Dhabi City,41,YAS ISLAND,1330,YN1,5167,2024,All property types,4 beds,119,9610.723050447269998,4206349.494311073794961
Abu Dhabi City,41,YAS ISLAND,1330,YN1,5167,2024,All property types,All beds,205,9610.723050447269998,4206349.494311073794961
Abu Dhabi City,41,YAS ISLAND,1330,YN1,5167,2024,Apartment / Duplex,1 bed,18,9610.723050447269998,4206349.494311073794961
Abu Dhabi City,41,YAS ISLAND,1330,YN1,5167,2024,Apartment / Duplex,2 beds,68,9610.723050447269998,4206349.494311073794961
Abu Dhabi City,41,YAS ISLAND,1330,YN1,5167,2024,Apartment / Duplex,4 beds,119,9610.723050447269998,4206349.494311073794961
Abu Dhabi City,41,YAS ISLAND,1330,YN1,5167,2024,Apartment / Duplex,All beds,205,9610.723050447269998,4206349.494311073794961
Abu Dhabi City,41,YAS ISLAND,1330,YN1,5167,2025,All property types,1 bed,18,9610.723050447269998,4206349.494311073794961
Abu Dhabi City,41,YAS ISLAND,1330,YN1,5167,2025,All property types,2 beds,68,9610.723050447269998,4206349.494311073794961
Abu Dhabi City,41,YAS ISLAND,1330,YN1,5167,2025,All property types,4 beds,119,9610.723050447269998,4206349.494311073794961
Abu Dhabi City,41,YAS ISLAND,1330,YN1,5167,2025,All property types,All beds,205,9610.723050447269998,4206349.494311073794961
Abu Dhabi City,41,YAS ISLAND,1330,YN1,5167,2025,Apartment / Duplex,1 bed,18,9610.723050447269998,4206349.494311073794961
Abu Dhabi City,41,YAS ISLAND,1330,YN1,5167,2025,Apartment / Duplex,2 beds,68,9610.723050447269998,4206349.494311073794961
Abu Dhabi City,41,YAS ISLAND,1330,YN1,5167,2025,Apartment / Duplex,4 beds,119,9610.723050447269998,4206349.494311073794961
Abu Dhabi City,41,YAS ISLAND,1330,YN1,5167,2025,Apartment / Duplex,All beds,205,9610.723050447269998,4206349.494311073794961
Abu Dhabi City,41,YAS ISLAND,1330,YN1,5167,2026,All property types,1 bed,18,9610.723050447269998,4206349.494311073794961
Abu Dhabi City,41,YAS ISLAND,1330,YN1,5167,2026,All property types,2 beds,68,9610.723050447269998,4206349.494311073794961
Abu Dhabi City,41,YAS ISLAND,1330,YN1,5167,2026,All property types,4 beds,119,9610.723050447269998,4206349.494311073794961
Abu Dhabi City,41,YAS ISLAND,1330,YN1,5167,2026,All property types,All beds,205,9610.723050447269998,4206349.494311073794961
Abu Dhabi City,41,YAS ISLAND,1330,YN1,5167,2026,Apartment / Duplex,1 bed,18,9610.723050447269998,4206349.494311073794961
Abu Dhabi City,41,YAS ISLAND,1330,YN1,5167,2026,Apartment / Duplex,2 beds,68,9610.723050447269998,4206349.494311073794961
Abu Dhabi City,41,YAS ISLAND,1330,YN1,5167,2026,Apartment / Duplex,4 beds,119,9610.723050447269998,4206349.494311073794961
Abu Dhabi City,41,YAS ISLAND,1330,YN1,5167,2026,Apartment / Duplex,All beds,205,9610.723050447269998,4206349.494311073794961
Abu Dhabi City,41,YAS ISLAND,1330,YN1,5167,2027,All property types,1 bed,18,9610.723050447269998,4206349.494311073794961
Abu Dhabi City,41,YAS ISLAND,1330,YN1,5167,2027,All property types,2 beds,68,9610.723050447269998,4206349.494311073794961
Abu Dhabi City,41,YAS ISLAND,1330,YN1,5167,2027,All property types,4 beds,119,9610.723050447269998,4206349.494311073794961
Abu Dhabi City,41,YAS ISLAND,1330,YN1,5167,2027,All property types,All beds,205,9610.723050447269998,4206349.494311073794961
Abu Dhabi City,41,YAS ISLAND,1330,YN1,5167,2027,Apartment / Duplex,1 bed,18,9610.723050447269998,4206349.494311073794961
Abu Dhabi City,41,YAS ISLAND,1330,YN1,5167,2027,Apartment / Duplex,2 beds,68,9610.723050447269998,4206349.494311073794961
Abu Dhabi City,41,YAS ISLAND,1330,YN1,5167,2027,Apartment / Duplex,4 beds,119,9610.723050447269998,4206349.494311073794961
Abu Dhabi City,41,YAS ISLAND,1330,YN1,5167,2027,Apartment / Duplex,All beds,205,9610.723050447269998,4206349.494311073794961
Abu Dhabi City,41,YAS ISLAND,1330,YN1,5167,2028,All property types,1 bed,18,9610.723050447269998,4206349.494311073794961
Abu Dhabi City,41,YAS ISLAND,1330,YN1,5167,2028,All property types,2 beds,68,9610.723050447269998,4206349.494311073794961
Abu Dhabi City,41,YAS ISLAND,1330,YN1,5167,2028,All property types,4 beds,119,9610.723050447269998,4206349.494311073794961
Abu Dhabi City,41,YAS ISLAND,1330,YN1,5167,2028,All property types,All beds,205,9610.723050447269998,4206349.494311073794961
Abu Dhabi City,41,YAS ISLAND,1330,YN1,5167,2028,Apartment / Duplex,1 bed,18,9610.723050447269998,4206349.494311073794961
Abu Dhabi City,41,YAS ISLAND,1330,YN1,5167,2028,Apartment / Duplex,2 beds,68,9610.723050447269998,4206349.494311073794961
Abu Dhabi City,41,YAS ISLAND,1330,YN1,5167,2028,Apartment / Duplex,4 beds,119,9610.723050447269998,4206349.494311073794961
Abu Dhabi City,41,YAS ISLAND,1330,YN1,5167,2028,Apartment / Duplex,All beds,205,9610.723050447269998,4206349.494311073794961
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2022,All property types,1 bed,231,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2022,All property types,2 beds,253,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2022,All property types,3 beds,90,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2022,All property types,4 beds,4,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2022,All property types,All beds,615,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2022,All property types,Studio,37,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2022,Apartment / Duplex,1 bed,231,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2022,Apartment / Duplex,2 beds,253,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2022,Apartment / Duplex,3 beds,90,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2022,Apartment / Duplex,4 beds,4,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2022,Apartment / Duplex,All beds,615,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2022,Apartment / Duplex,Studio,37,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2023,All property types,1 bed,231,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2023,All property types,2 beds,253,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2023,All property types,3 beds,90,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2023,All property types,4 beds,4,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2023,All property types,All beds,615,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2023,All property types,Studio,37,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2023,Apartment / Duplex,1 bed,231,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2023,Apartment / Duplex,2 beds,253,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2023,Apartment / Duplex,3 beds,90,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2023,Apartment / Duplex,4 beds,4,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2023,Apartment / Duplex,All beds,615,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2023,Apartment / Duplex,Studio,37,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2024,All property types,1 bed,231,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2024,All property types,2 beds,253,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2024,All property types,3 beds,90,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2024,All property types,4 beds,4,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2024,All property types,All beds,615,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2024,All property types,Studio,37,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2024,Apartment / Duplex,1 bed,231,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2024,Apartment / Duplex,2 beds,253,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2024,Apartment / Duplex,3 beds,90,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2024,Apartment / Duplex,4 beds,4,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2024,Apartment / Duplex,All beds,615,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2024,Apartment / Duplex,Studio,37,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2025,All property types,1 bed,231,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2025,All property types,2 beds,253,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2025,All property types,3 beds,90,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2025,All property types,4 beds,4,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2025,All property types,All beds,615,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2025,All property types,Studio,37,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2025,Apartment / Duplex,1 bed,231,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2025,Apartment / Duplex,2 beds,253,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2025,Apartment / Duplex,3 beds,90,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2025,Apartment / Duplex,4 beds,4,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2025,Apartment / Duplex,All beds,615,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2025,Apartment / Duplex,Studio,37,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2026,All property types,1 bed,231,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2026,All property types,2 beds,253,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2026,All property types,3 beds,90,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2026,All property types,4 beds,4,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2026,All property types,All beds,615,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2026,All property types,Studio,37,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2026,Apartment / Duplex,1 bed,231,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2026,Apartment / Duplex,2 beds,253,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2026,Apartment / Duplex,3 beds,90,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2026,Apartment / Duplex,4 beds,4,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2026,Apartment / Duplex,All beds,615,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2026,Apartment / Duplex,Studio,37,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2027,All property types,1 bed,231,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2027,All property types,2 beds,253,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2027,All property types,3 beds,90,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2027,All property types,4 beds,4,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2027,All property types,All beds,615,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2027,All property types,Studio,37,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2027,Apartment / Duplex,1 bed,231,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2027,Apartment / Duplex,2 beds,253,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2027,Apartment / Duplex,3 beds,90,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2027,Apartment / Duplex,4 beds,4,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2027,Apartment / Duplex,All beds,615,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2027,Apartment / Duplex,Studio,37,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2028,All property types,1 bed,231,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2028,All property types,2 beds,253,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2028,All property types,3 beds,90,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2028,All property types,4 beds,4,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2028,All property types,All beds,615,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2028,All property types,Studio,37,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2028,Apartment / Duplex,1 bed,231,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2028,Apartment / Duplex,2 beds,253,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2028,Apartment / Duplex,3 beds,90,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2028,Apartment / Duplex,4 beds,4,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2028,Apartment / Duplex,All beds,615,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,2028,Apartment / Duplex,Studio,37,1781.580598625598896,146937.324462735734414
Abu Dhabi City,41,YAS ISLAND,1330,YS3_02,4589,2022,All property types,4 beds,32,2851.821563392933513,424107.941511510638520
Abu Dhabi City,41,YAS ISLAND,1330,YS3_02,4589,2022,All property types,5 beds,110,2851.821563392933513,424107.941511510638520
Abu Dhabi City,41,YAS ISLAND,1330,YS3_02,4589,2022,All property types,7+ beds,2,2851.821563392933513,424107.941511510638520
Abu Dhabi City,41,YAS ISLAND,1330,YS3_02,4589,2022,All property types,All beds,144,2851.821563392933513,424107.941511510638520
Abu Dhabi City,41,YAS ISLAND,1330,YS3_02,4589,2022,Villa / Townhouse,4 beds,32,2851.821563392933513,424107.941511510638520
Abu Dhabi City,41,YAS ISLAND,1330,YS3_02,4589,2022,Villa / Townhouse,5 beds,110,2851.821563392933513,424107.941511510638520
Abu Dhabi City,41,YAS ISLAND,1330,YS3_02,4589,2022,Villa / Townhouse,7+ beds,2,2851.821563392933513,424107.941511510638520
Abu Dhabi City,41,YAS ISLAND,1330,YS3_02,4589,2022,Villa / Townhouse,All beds,144,2851.821563392933513,424107.941511510638520
Abu Dhabi City,41,YAS ISLAND,1330,YS3_02,4589,2023,All property types,4 beds,32,2851.821563392933513,424107.941511510638520
Abu Dhabi City,41,YAS ISLAND,1330,YS3_02,4589,2023,All property types,5 beds,112,2851.821563392933513,424107.941511510638520
Abu Dhabi City,41,YAS ISLAND,1330,YS3_02,4589,2023,All property types,6 beds,1,2851.821563392933513,424107.941511510638520
Abu Dhabi City,41,YAS ISLAND,1330,YS3_02,4589,2023,All property types,7+ beds,2,2851.821563392933513,424107.941511510638520
Abu Dhabi City,41,YAS ISLAND,1330,YS3_02,4589,2023,All property types,All beds,152,2851.821563392933513,424107.941511510638520
Abu Dhabi City,41,YAS ISLAND,1330,YS3_02,4589,2023,All property types,Undefined,5,2851.821563392933513,424107.941511510638520
Abu Dhabi City,41,YAS ISLAND,1330,YS3_02,4589,2023,Villa / Townhouse,4 beds,32,2851.821563392933513,424107.941511510638520
Abu Dhabi City,41,YAS ISLAND,1330,YS3_02,4589,2023,Villa / Townhouse,5 beds,112,2851.821563392933513,424107.941511510638520
Abu Dhabi City,41,YAS ISLAND,1330,YS3_02,4589,2023,Villa / Townhouse,6 beds,1,2851.821563392933513,424107.941511510638520
Abu Dhabi City,41,YAS ISLAND,1330,YS3_02,4589,2023,Villa / Townhouse,7+ beds,2,2851.821563392933513,424107.941511510638520
Abu Dhabi City,41,YAS ISLAND,1330,YS3_02,4589,2023,Villa / Townhouse,All beds,152,2851.821563392933513,424107.941511510638520
Abu Dhabi City,41,YAS ISLAND,1330,YS3_02,4589,2023,Villa / Townhouse,Undefined,5,2851.821563392933513,424107.941511510638520
Abu Dhabi City,41,YAS ISLAND,1330,YS3_02,4589,2024,All property types,4 beds,32,2851.821563392933513,424107.941511510638520
Abu Dhabi City,41,YAS ISLAND,1330,YS3_02,4589,2024,All property types,5 beds,116,2851.821563392933513,424107.941511510638520
Abu Dhabi City,41,YAS ISLAND,1330,YS3_02,4589,2024,All property types,6 beds,3,2851.821563392933513,424107.941511510638520
