year,municipality,municipality_id,district,district_id,community,community_id,typology,layout,rent_type,lower_rent_value,upper_rent_value,avg_rent_value,lable,shape_Length,shape_Area
2025,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,Apartment / Duplex,1 bed,Renewal,52500.000000000000000,64282.000000000000000,58780.000000000000000,59k,12980.069582283886120,4349895.839776467531919
2025,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,Apartment / Duplex,2 beds,All types,89250.000000000000000,125000.000000000000000,109975.000000000000000,110k,12980.069582283886120,4349895.839776467531919
2025,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,Apartment / Duplex,2 beds,New,110000.000000000000000,125200.000000000000000,119671.000000000000000,120k,12980.069582283886120,4349895.839776467531919
2025,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,Apartment / Duplex,2 beds,Renewal,78750.000000000000000,95000.000000000000000,88672.000000000000000,89k,12980.069582283886120,4349895.839776467531919
2025,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,Apartment / Duplex,3 beds,All types,126000.000000000000000,150000.000000000000000,137717.000000000000000,138k,12980.069582283886120,4349895.839776467531919
2025,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,Apartment / Duplex,3 beds,New,130000.000000000000000,155000.000000000000000,143702.000000000000000,144k,12980.069582283886120,4349895.839776467531919
2025,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,Apartment / Duplex,3 beds,Renewal,120000.000000000000000,136487.000000000000000,126905.000000000000000,127k,12980.069582283886120,4349895.839776467531919
2025,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,Apartment / Duplex,All beds,All types,91750.000000000000000,120000.000000000000000,107449.000000000000000,107k,12980.069582283886120,4349895.839776467531919
2025,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,Apartment / Duplex,All beds,New,103333.333333000002312,123400.000000000000000,114731.666666000004625,115k,12980.069582283886120,4349895.839776467531919
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RR2,696,Apartment / Duplex,3 beds,All types,135000.000000000000000,152558.000000000000000,144349.000000000000000,144k,3019.581274332108933,275069.788534589868505
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RR2,696,Apartment / Duplex,3 beds,New,135000.000000000000000,165402.000000000000000,147023.000000000000000,147k,3019.581274332108933,275069.788534589868505
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RR2,696,Apartment / Duplex,3 beds,Renewal,137812.000000000000000,150000.000000000000000,143680.000000000000000,144k,3019.581274332108933,275069.788534589868505
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RR2,696,Apartment / Duplex,All beds,All types,79884.250000000000000,95639.500000000000000,88534.750000000000000,89k,3019.581274332108933,275069.788534589868505
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RR2,696,Apartment / Duplex,All beds,New,94298.333333000002312,115800.666666000004625,104476.666666000004625,104k,3019.581274332108933,275069.788534589868505
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RR2,696,Apartment / Duplex,All beds,Renewal,92887.333333000002312,106962.333333000002312,99715.000000000000000,100k,3019.581274332108933,275069.788534589868505
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RR2,696,Apartment / Duplex,Studio,All types,42000.000000000000000,55000.000000000000000,49795.000000000000000,50k,3019.581274332108933,275069.788534589868505
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN7,5173,All property types,4 beds,All types,211681.000000000000000,238000.000000000000000,216383.000000000000000,216k,8560.079950505096349,4515864.260769545100629
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN7,5173,All property types,4 beds,New,211681.000000000000000,238000.000000000000000,216383.000000000000000,216k,8560.079950505096349,4515864.260769545100629
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN7,5173,All property types,All beds,All types,211681.000000000000000,238000.000000000000000,216383.000000000000000,216k,8560.079950505096349,4515864.260769545100629
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN7,5173,All property types,All beds,New,211681.000000000000000,238000.000000000000000,216383.000000000000000,216k,8560.079950505096349,4515864.260769545100629
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN7,5173,Villa / Townhouse,4 beds,All types,211681.000000000000000,238000.000000000000000,216383.000000000000000,216k,8560.079950505096349,4515864.260769545100629
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN7,5173,Villa / Townhouse,4 beds,New,211681.000000000000000,238000.000000000000000,216383.000000000000000,216k,8560.079950505096349,4515864.260769545100629
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN7,5173,Villa / Townhouse,All beds,All types,211681.000000000000000,238000.000000000000000,216383.000000000000000,216k,8560.079950505096349,4515864.260769545100629
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN7,5173,Villa / Townhouse,All beds,New,211681.000000000000000,238000.000000000000000,216383.000000000000000,216k,8560.079950505096349,4515864.260769545100629
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN7,5173,All property types,4 beds,All types,192000.000000000000000,220000.000000000000000,204267.000000000000000,204k,8560.079950505096349,4515864.260769545100629
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN7,5173,All property types,4 beds,New,200000.000000000000000,220000.000000000000000,210214.000000000000000,210k,8560.079950505096349,4515864.260769545100629
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN7,5173,All property types,All beds,All types,192000.000000000000000,220000.000000000000000,204267.000000000000000,204k,8560.079950505096349,4515864.260769545100629
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN7,5173,All property types,All beds,New,200000.000000000000000,220000.000000000000000,210214.000000000000000,210k,8560.079950505096349,4515864.260769545100629
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN7,5173,Villa / Townhouse,4 beds,All types,192000.000000000000000,220000.000000000000000,204267.000000000000000,204k,8560.079950505096349,4515864.260769545100629
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN7,5173,Villa / Townhouse,4 beds,New,200000.000000000000000,220000.000000000000000,210214.000000000000000,210k,8560.079950505096349,4515864.260769545100629
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN7,5173,Villa / Townhouse,All beds,All types,192000.000000000000000,220000.000000000000000,204267.000000000000000,204k,8560.079950505096349,4515864.260769545100629
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN7,5173,Villa / Townhouse,All beds,New,200000.000000000000000,220000.000000000000000,210214.000000000000000,210k,8560.079950505096349,4515864.260769545100629
2022,Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,Apartment / Duplex,All beds,All types,71757.666666000004625,95670.666666000004625,83149.333333000002312,83k,3150.633104915167223,380671.652349074778613
2022,Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,Apartment / Duplex,All beds,New,72008.666666000004625,89685.666666000004625,83333.333333000002312,83k,3150.633104915167223,380671.652349074778613
2022,Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,Apartment / Duplex,All beds,Renewal,71666.666666000004625,97432.000000000000000,83120.000000000000000,83k,3150.633104915167223,380671.652349074778613
2023,Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,All property types,1 bed,All types,49863.000000000000000,54850.000000000000000,51902.000000000000000,52k,3150.633104915167223,380671.652349074778613
2023,Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,All property types,1 bed,New,47014.000000000000000,54850.000000000000000,51491.000000000000000,51k,3150.633104915167223,380671.652349074778613
2023,Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,All property types,1 bed,Renewal,49863.000000000000000,54750.000000000000000,52297.000000000000000,52k,3150.633104915167223,380671.652349074778613
2023,Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,All property types,2 beds,All types,72801.000000000000000,104713.000000000000000,87265.000000000000000,87k,3150.633104915167223,380671.652349074778613
2023,Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,All property types,2 beds,New,72026.000000000000000,104713.000000000000000,90521.000000000000000,91k,3150.633104915167223,380671.652349074778613
2023,Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,All property types,2 beds,Renewal,72801.000000000000000,99836.000000000000000,84285.000000000000000,84k,3150.633104915167223,380671.652349074778613
2023,Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,All property types,3 beds,All types,94740.000000000000000,166544.000000000000000,121951.000000000000000,122k,3150.633104915167223,380671.652349074778613
2023,Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,All property types,3 beds,New,94740.000000000000000,177912.000000000000000,129953.000000000000000,130k,3150.633104915167223,380671.652349074778613
2023,Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,All property types,3 beds,Renewal,94740.000000000000000,151086.000000000000000,116112.000000000000000,116k,3150.633104915167223,380671.652349074778613
2023,Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,All property types,All beds,All types,72468.000000000000000,108702.333333000002312,87039.333333000002312,87k,3150.633104915167223,380671.652349074778613
2023,Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,All property types,All beds,New,71260.000000000000000,112491.666666000004625,90655.000000000000000,91k,3150.633104915167223,380671.652349074778613
2023,Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,All property types,All beds,Renewal,72468.000000000000000,101890.666666000004625,84231.333333000002312,84k,3150.633104915167223,380671.652349074778613
2023,Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,Apartment / Duplex,1 bed,All types,49863.000000000000000,54850.000000000000000,51902.000000000000000,52k,3150.633104915167223,380671.652349074778613
2023,Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,Apartment / Duplex,1 bed,New,47014.000000000000000,54850.000000000000000,51491.000000000000000,51k,3150.633104915167223,380671.652349074778613
2023,Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,Apartment / Duplex,1 bed,Renewal,49863.000000000000000,54750.000000000000000,52297.000000000000000,52k,3150.633104915167223,380671.652349074778613
2023,Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,Apartment / Duplex,2 beds,All types,72801.000000000000000,104713.000000000000000,87265.000000000000000,87k,3150.633104915167223,380671.652349074778613
2023,Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,Apartment / Duplex,2 beds,New,72026.000000000000000,104713.000000000000000,90521.000000000000000,91k,3150.633104915167223,380671.652349074778613
2023,Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,Apartment / Duplex,2 beds,Renewal,72801.000000000000000,99836.000000000000000,84285.000000000000000,84k,3150.633104915167223,380671.652349074778613
2023,Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,Apartment / Duplex,3 beds,All types,94740.000000000000000,166544.000000000000000,121951.000000000000000,122k,3150.633104915167223,380671.652349074778613
2023,Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,Apartment / Duplex,3 beds,New,94740.000000000000000,177912.000000000000000,129953.000000000000000,130k,3150.633104915167223,380671.652349074778613
2023,Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,Apartment / Duplex,3 beds,Renewal,94740.000000000000000,151086.000000000000000,116112.000000000000000,116k,3150.633104915167223,380671.652349074778613
2023,Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,Apartment / Duplex,All beds,All types,72468.000000000000000,108702.333333000002312,87039.333333000002312,87k,3150.633104915167223,380671.652349074778613
2023,Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,Apartment / Duplex,All beds,New,71260.000000000000000,112491.666666000004625,90655.000000000000000,91k,3150.633104915167223,380671.652349074778613
2023,Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,Apartment / Duplex,All beds,Renewal,72468.000000000000000,101890.666666000004625,84231.333333000002312,84k,3150.633104915167223,380671.652349074778613
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,All property types,1 bed,All types,50000.000000000000000,65000.000000000000000,56217.000000000000000,56k,3150.633104915167223,380671.652349074778613
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,All property types,1 bed,New,48906.000000000000000,70000.000000000000000,60476.000000000000000,60k,3150.633104915167223,380671.652349074778613
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,All property types,1 bed,Renewal,50000.000000000000000,55860.000000000000000,52980.000000000000000,53k,3150.633104915167223,380671.652349074778613
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,All property types,2 beds,All types,73000.000000000000000,114450.000000000000000,96785.000000000000000,97k,3150.633104915167223,380671.652349074778613
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,All property types,2 beds,New,87600.000000000000000,143000.000000000000000,112119.000000000000000,112k,3150.633104915167223,380671.652349074778613
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,All property types,2 beds,Renewal,73000.000000000000000,107000.000000000000000,87875.000000000000000,88k,3150.633104915167223,380671.652349074778613
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,All property types,3 beds,All types,94226.000000000000000,168000.000000000000000,119839.000000000000000,120k,3150.633104915167223,380671.652349074778613
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,All property types,3 beds,New,91052.000000000000000,131600.000000000000000,122138.000000000000000,122k,3150.633104915167223,380671.652349074778613
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,All property types,3 beds,Renewal,94690.000000000000000,172000.000000000000000,119042.000000000000000,119k,3150.633104915167223,380671.652349074778613
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,All property types,All beds,All types,72408.666666000004625,115816.666666000004625,90947.000000000000000,91k,3150.633104915167223,380671.652349074778613
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,All property types,All beds,New,75852.666666000004625,114866.666666000004625,98244.333333000002312,98k,3150.633104915167223,380671.652349074778613
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,All property types,All beds,Renewal,72563.333333000002312,111620.000000000000000,86632.333333000002312,87k,3150.633104915167223,380671.652349074778613
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,Apartment / Duplex,1 bed,All types,50000.000000000000000,65000.000000000000000,56217.000000000000000,56k,3150.633104915167223,380671.652349074778613
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,Apartment / Duplex,1 bed,New,48906.000000000000000,70000.000000000000000,60476.000000000000000,60k,3150.633104915167223,380671.652349074778613
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,Apartment / Duplex,1 bed,Renewal,50000.000000000000000,55860.000000000000000,52980.000000000000000,53k,3150.633104915167223,380671.652349074778613
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,Apartment / Duplex,2 beds,All types,73000.000000000000000,114450.000000000000000,96785.000000000000000,97k,3150.633104915167223,380671.652349074778613
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,Apartment / Duplex,2 beds,New,87600.000000000000000,143000.000000000000000,112119.000000000000000,112k,3150.633104915167223,380671.652349074778613
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,Apartment / Duplex,2 beds,Renewal,73000.000000000000000,107000.000000000000000,87875.000000000000000,88k,3150.633104915167223,380671.652349074778613
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,Apartment / Duplex,3 beds,All types,94226.000000000000000,168000.000000000000000,119839.000000000000000,120k,3150.633104915167223,380671.652349074778613
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,Apartment / Duplex,3 beds,New,91052.000000000000000,131600.000000000000000,122138.000000000000000,122k,3150.633104915167223,380671.652349074778613
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,Apartment / Duplex,3 beds,Renewal,94690.000000000000000,172000.000000000000000,119042.000000000000000,119k,3150.633104915167223,380671.652349074778613
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,Apartment / Duplex,All beds,All types,72408.666666000004625,115816.666666000004625,90947.000000000000000,91k,3150.633104915167223,380671.652349074778613
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,Apartment / Duplex,All beds,New,75852.666666000004625,114866.666666000004625,98244.333333000002312,98k,3150.633104915167223,380671.652349074778613
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,Apartment / Duplex,All beds,Renewal,72563.333333000002312,111620.000000000000000,86632.333333000002312,87k,3150.633104915167223,380671.652349074778613
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,All property types,1 bed,All types,53282.000000000000000,75000.000000000000000,65670.000000000000000,66k,3150.633104915167223,380671.652349074778613
